🇨🇳 央视,#genre#
东森戏剧,http://php.jdshipin.com:8880/xsj.php?id=ebcdrama
东森洋片,http://php.jdshipin.com:8880/xsj.php?id=ebcemovie
八大精彩台,http://php.jdshipin.com:8880/xsj.php?id=gtvjct
八大戏剧,http://php.jdshipin.com:8880/xsj.php?id=gtv41
八大娱乐,http://php.jdshipin.com:8880/xsj.php?id=gtv86
八大综艺,http://php.jdshipin.com:8880/xsj.php?id=grt
采昌影剧台,http://php.jdshipin.com:8880/xsj.php?id=caichang
美亚电影台,http://php.jdshipin.com:8880/xsj.php?id=meiahmovies
猪哥亮歌厅秀,http://php.jdshipin.com:8880/xsj.php?id=zglgtx
民视综艺,http://php.jdshipin.com:8880/xsj.php?id=ftvreality
民视影剧,http://php.jdshipin.com:8880/xsj.php?id=ftvdrama
三立都会台,http://php.jdshipin.com:8880/xsj.php?id=settvcity
三立戏剧台,http://php.jdshipin.com:8880/xsj.php?id=settvdrama
中视经典台,http://php.jdshipin.com:8880/xsj.php?id=ctvclassic
中天娱乐,http://php.jdshipin.com:8880/xsj.php?id=ctiyule
靖洋戏剧台,http://php.jdshipin.com:8880/xsj.php?id=jyxj
靖天映画,http://php.jdshipin.com:8880/xsj.php?id=jtyh
靖天电影台,http://php.jdshipin.com:8880/xsj.php?id=jtdy
靖天戏剧台,http://php.jdshipin.com:8880/xsj.php?id=jtxjt
韩国娱乐台 KMTV,http://php.jdshipin.com:8880/xsj.php?id=kmtv
公视戏剧,http://php.jdshipin.com:8880/xsj.php?id=gsxj
影迷数位纪实台,http://php.jdshipin.com:8880/xsj.php?id=ymswjst
影迷数字电影台,http://php.jdshipin.com:8880/xsj.php?id=fanscinema
视纳华仁纪实频道,http://php.jdshipin.com:8880/xsj.php?id=cnex
MTV Live HD 频道,http://php.jdshipin.com:8880/xsj.php?id=mtv
ELTA 娱乐台,http://php.jdshipin.com:8880/xsj.php?id=eltaylt

🇨🇳 Star Sport,#genre#
beIN Sports,http://php.jdshipin.com:8880/xsj.php?id=beinsports
beIN Sports 2,http://php.jdshipin.com:8880/xsj.php?id=beinsports2
beIN Sports 3,http://php.jdshipin.com:8880/xsj.php?id=beinsports3
ELTA 体育1,http://php.jdshipin.com:8880/xsj.php?id=eltasport1
ELTA 体育2,http://php.jdshipin.com:8880/xsj.php?id=eltasport2
ELTA 体育3,http://php.jdshipin.com:8880/xsj.php?id=eltasport3
ELTA体育4台,http://php.jdshipin.com:8880/xsj.php?id=eltasport4
博斯网球,http://php.jdshipin.com:8880/xsj.php?id=sportcasttennis
博斯运动1,http://php.jdshipin.com:8880/xsj.php?id=sportcast1
博斯运动2,http://php.jdshipin.com:8880/xsj.php?id=sportcast2
博斯无限,http://php.jdshipin.com:8880/xsj.php?id=sportcastwx
博斯高球1,http://php.jdshipin.com:8880/xsj.php?id=sportcastgolf1
博斯高球2,http://php.jdshipin.com:8880/xsj.php?id=sportcastgolf2
博斯魅力,http://php.jdshipin.com:8880/xsj.php?id=sportcastmeili
ESPN,http://php.jdshipin.com:8880/xsj.php?id=espn
ESPN 2,http://php.jdshipin.com:8880/xsj.php?id=espn2
ESPN 3,http://php.jdshipin.com:8880/xsj.php?id=espn3
ESPN 4,http://php.jdshipin.com:8880/xsj.php?id=espn4
myTV SUPER直播足球1台,http://php.jdshipin.com:8880/xsj.php?id=mytvsupersoccer1
myTV SUPER直播足球2台,http://php.jdshipin.com:8880/xsj.php?id=mytvsupersoccer2
myTV SUPER直播足球3台,http://php.jdshipin.com:8880/xsj.php?id=mytvsupersoccer3
myTV SUPER直播足球4台,http://php.jdshipin.com:8880/xsj.php?id=mytvsupersoccer4
myTV SUPER 18,http://php.jdshipin.com:8880/xsj.php?id=mytvsuper18
纬来体育,http://php.jdshipin.com:8880/xsj.php?id=videolandsport
NBA,http://php.jdshipin.com:8880/xsj.php?id=nba
WWE,http://php.jdshipin.com:8880/xsj.php?id=wwe
DAZN 1,http://php.jdshipin.com:8880/xsj.php?id=elevensport1
DAZN 2,http://php.jdshipin.com:8880/xsj.php?id=elevensport2
Eurosports1,http://php.jdshipin.com:8880/xsj.php?id=eurosports1
SPOTV,http://php.jdshipin.com:8880/xsj.php?id=spotv
SPOTV2,http://php.jdshipin.com:8880/xsj.php?id=spotv2
时尚运动 X,http://php.jdshipin.com:8880/xsj.php?id=ssydx
GINX Esports TV,http://php.jdshipin.com:8880/xsj.php?id=ginxesports
Tech Storm,http://php.jdshipin.com:8880/xsj.php?id=techstorm
TRACE Sport Stars,http://php.jdshipin.com:8880/xsj.php?id=tracesportstars
WSport,http://php.jdshipin.com:8880/xsj.php?id=wsport
PremierSports,http://php.jdshipin.com:8880/xsj.php?id=premiersports
智林体育台,http://php.jdshipin.com:8880/xsj.php?id=zlsports

🇨🇳 港台,#genre#
寰宇新闻台湾台,P2p://generationnexxxt.com:19806/65b21a80000977cd0ffaa9e72e6218af
壹电视新闻台,P2p://generationnexxxt.com:19806/31dad83ef5b74c5db225482cd2e0fbae
年代新闻,P2p://generationnexxxt.com:19806/95f67e884d88463e907c301d05fa68b7
东森新闻台,P2p://generationnexxxt.com:19806/e1a899eded4d48578084c61957fb8c2b
中天新闻台,P2p://generationnexxxt.com:19806/bd9064ee198045a386f1f2dba5073f4e
民视新闻台,P2p://generationnexxxt.com:19806/d24f18e610d248b7a450d29492b37ebf
三立新闻台,P2p://generationnexxxt.com:19806/9388262af2604cc798800736d070d39e
TVBS新闻台,P2p://generationnexxxt.com:19806/6a155a5d7bea461b980b4fa559119a60
TVBS,P2p://generationnexxxt.com:19806/9fb651a7ec2e402588a0752ba1035476
东森财经新闻台,P2p://generationnexxxt.com:19806/6596322e000d4091a2f7138e424b32c5
非凡新闻台,P2p://generationnexxxt.com:19806/02f80f7aad2c480992e06e1bd8a7facb
台视,P2p://generationnexxxt.com:19806/9868c18e3c0940cd8aa003d9ae54f862
大爱,P2p://generationnexxxt.com:19806/e89ec8c592484d88bc001e8d8a6c9e31
中视,P2p://generationnexxxt.com:19806/27826c4ed7234c0d8759bc7fe6786a18
霹雳台湾台,P2p://generationnexxxt.com:19806/dcdf778fe9ca4184ad6af3a911765cf0
华视,P2p://generationnexxxt.com:19806/761bc3c0662247d18b0db4da8070b7f4
公视,P2p://generationnexxxt.com:19806/5bc9388122b840f1abd2ff73c85049a6
好消息,P2p://generationnexxxt.com:19806/febf2282369d409d92d68514b72fc433
原住民电视台,P2p://generationnexxxt.com:19806/cb5b7549e3604100a605ca17c82808f5
客家电视台,P2p://generationnexxxt.com:19806/eafabb6e7c30439b8ecd35ad40a46a96
台视综合台,P2p://generationnexxxt.com:19806/6593a4d5000dedcb98fef0154abd184d
探索频道,P2p://generationnexxxt.com:19806/9f2e92df32b34a569ad7e6818f4732fb
TLC旅游生活,P2p://generationnexxxt.com:19806/621ca70412034f5eb919c1ec03679804
动物星球,P2p://generationnexxxt.com:19806/5b41e724ea8e4e7eb92e3dac95589165
CN卡通频道,P2p://generationnexxxt.com:19806/f4dd909eedc64e6b9736e248aedf6d61
MOMO亲子台,P2p://generationnexxxt.com:19806/2f2d9ad70ce7410aa99f2b9fa1753dd4
东森幼幼台,P2p://generationnexxxt.com:19806/baa16215e2224e399f6dc71eb3576ed4
纬来综合台,P2p://generationnexxxt.com:19806/d40310ae8bba42569d3d90b4cf7d9928
八大第一台,P2p://generationnexxxt.com:19806/270abff66f5e496fb9c100a0dbca3fe6
八大综合台,P2p://generationnexxxt.com:19806/6c18a737c1394e59ae5072935d630f40
三立台湾台,P2p://generationnexxxt.com:19806/ff12e8f29f9b4f61a9b766709aa498f6
三立都会台,P2p://generationnexxxt.com:19806/7a36f98eee8e48a48ea64a1359083c8a
东森综合台,P2p://generationnexxxt.com:19806/a05a4d8b51f54013925315261a2c6aa9
超视,P2p://generationnexxxt.com:19806/5121f16c4b634c1683e9444aa68494b6
中天综合台,P2p://generationnexxxt.com:19806/65b21a81000274a20ffaac0a0c7b0000
中天娱乐台,P2p://generationnexxxt.com:19806/6932151dd5a74b759a053f78a719fbf3
东森戏剧台,P2p://generationnexxxt.com:19806/4fae332a68a04f3fa77a158ac1fa4bce
八大戏剧台,P2p://generationnexxxt.com:19806/4eec82bd1e634ceab82b90e395116c83
TVBS欢乐台,P2p://generationnexxxt.com:19806/569aec3edbbc4267bd6f829b3d495d5a
纬来戏剧台,P2p://generationnexxxt.com:19806/69036778f8fc40729301e9e88aeee556
高点综合台,P2p://generationnexxxt.com:19806/462775e2153243fc92adec0793c638d0
爱尔达影剧台,P2p://generationnexxxt.com:19806/65b2176e0008ea530feeab784c543898
MOMO综合台,P2p://generationnexxxt.com:19806/659391fc000353d298b54dbe4b486dab
东森电影台,P2p://generationnexxxt.com:19806/08435f286ac744a0942899c551209779
纬来电影台,P2p://generationnexxxt.com:19806/429796f5f00946fa933e400729286c7e
龙祥电影,P2p://generationnexxxt.com:19806/78502c9b515845a7baca6a3a6ea88b8a
HBO,P2p://generationnexxxt.com:19806/37f11d742fee447ab15f07db28095bd6
东森洋片台,P2p://generationnexxxt.com:19806/5e8420f5477344b9b7b39d9e96162ce1
AXN,P2p://generationnexxxt.com:19806/893f7dec641a42458f47ccfbd93525ba
好莱坞电影台,P2p://generationnexxxt.com:19806/9862f4958472458ca2ebc718bb92a5c6
纬来育乐台,P2p://generationnexxxt.com:19806/78b57c4d9e644fafafe01588c43b4787
纬来体育台,P2p://generationnexxxt.com:19806/79090c69d43040148deaa21d5e26c32a
ELEVEN体育1台,P2p://generationnexxxt.com:19806/fcfde35352d5464f9ed1c711ef2d05b1
JET综合台,P2p://generationnexxxt.com:19806/cbd0c62dcb2a45cfa04f672fb2c49d14
国兴卫视,P2p://generationnexxxt.com:19806/18aaee00d2af442ebb4592e15f7b2a20
Z频道,P2p://generationnexxxt.com:19806/8789d946039740bda334150ac3138166
Animax,P2p://generationnexxxt.com:19806/22f75ace87a545aab39a2e4cd244bbad
人间卫视,P2p://generationnexxxt.com:19806/6593ab070007d601991721de206b22e9
尼克儿童频道,P2p://generationnexxxt.com:19806/879f28be19bc47df84ad3d5470be58d0
八大娱乐台,P2p://generationnexxxt.com:19806/cea44ead76804413bd48caf76c5c2749
三立iNEWS,P2p://generationnexxxt.com:19806/ac384b2c9a4a47c3a538f9116ab7e4d8
龙华偶像,P2p://generationnexxxt.com:19806/5b720b1e1b404f129e7009363d3035f8
tvN,P2p://generationnexxxt.com:19806/5653c9fb655842ee99b4590ff903efe7
France24,P2p://generationnexxxt.com:19806/72d5e1665d3e4b729ff9dbd4325e8694
非凡商业台,P2p://generationnexxxt.com:19806/0c1ba96949414628ae64fc70c3354e7b
公视3台,P2p://generationnexxxt.com:19806/95f2ed538e044aac891abfe6a9ce6ba7
大爱2台,P2p://generationnexxxt.com:19806/2036b83c58e344c782eb154b233c8c77
ELTV生活英语台,P2p://generationnexxxt.com:19806/78c0f08e89a844ef89d6803bce27a827
靖洋卡通Nice Bingo,P2p://generationnexxxt.com:19806/1279fb2d1ae14676a31b2e5b38a2cd57
靖天卡通台,P2p://generationnexxxt.com:19806/0e27e5f319264b609ec810e126edf969
Nick Jr.,P2p://generationnexxxt.com:19806/acebbded37714fa4a5554c025873a92c
Mezzo Live,P2p://generationnexxxt.com:19806/1c1e90cd01934a5f917ec4fad5c97665
CLASSICA 古典乐,P2p://generationnexxxt.com:19806/133be9054bcd4fa68d2e34205004a51a
爱尔达体育1台(备),P2p://generationnexxxt.com:19806/1180278580d04cb490450ec59b4edc6b
爱尔达体育2台,P2p://generationnexxxt.com:19806/d1f16ee235314a0fbc33742ab7af534b
TRACE Sport Stars,P2p://generationnexxxt.com:19806/b0cb233f10e84f29910fa38e15a07035
博斯高球,P2p://generationnexxxt.com:19806/6ff0b79453d2430986930b7c84a286df
博斯高球二台,P2p://generationnexxxt.com:19806/8afa52d0fe0047f8a6d7e51f46697f93
博斯网球台,P2p://generationnexxxt.com:19806/7fb5b66ce38747de84be865952153959
博斯魅力网,P2p://generationnexxxt.com:19806/c585ebfbfc7c4260a8d9556b5409faf0
博斯无限台,P2p://generationnexxxt.com:19806/f2973cfa7c2045e6b8a184f1bf18af7c
博斯无限二台,P2p://generationnexxxt.com:19806/143f1c23ac834d28a5296d61fed9250c
博斯运动,P2p://generationnexxxt.com:19806/6293839c167e4b6393c745db434b2465
ELEVEN体育2台,P2p://generationnexxxt.com:19806/057061c0da744aa7b035169dba5ebe2a
智林体育台,P2p://generationnexxxt.com:19806/931c171e2f774f7aa1a92e97f5098c9f
博斯运动二台,P2p://generationnexxxt.com:19806/cbd52c51fbab49ae9b3bc0da9137f681
HBO强档巨献,P2p://generationnexxxt.com:19806/563a5981b8ad4df085b59ce98bbecb95
HBO原创巨献,P2p://generationnexxxt.com:19806/bd0a33ff8b6f4fe9ba7791ad73c6c16e
BBC Earth,P2p://generationnexxxt.com:19806/49261fefe28441bea7b775cc44fa16b5
Discovery Asia,P2p://generationnexxxt.com:19806/0afefbe6244c42dbac40a3d8abef8d07
Discovery科学频道,P2p://generationnexxxt.com:19806/39e1494bd82c449892c6f92a6c8dc213
DMAX,P2p://generationnexxxt.com:19806/50af7fb4500840e292bcfae4dd50e97f
EVE,P2p://generationnexxxt.com:19806/f21130546932443d98f6ec02aa4ec99a
历史频道,P2p://generationnexxxt.com:19806/e6f506b509c94bacb4a371cdbcbe7719
罪案侦缉频道,P2p://generationnexxxt.com:19806/ef7b4ee3be374092a4a0074a6be41e03
BBC Lifestyle,P2p://generationnexxxt.com:19806/178e533979bb4ec3af9190ca475f23ef
Lifetime,P2p://generationnexxxt.com:19806/112b06172cdf41cbb6990e64d30cab0c
KLT-靖天国际台,P2p://generationnexxxt.com:19806/12d39bada24843588ad72a3175b785a2
HGTV居家乐活频道,P2p://generationnexxxt.com:19806/84613e96237545769558cc572e6d1ab0
Love Nature,P2p://generationnexxxt.com:19806/574be1e2e0054216abe436413ea4221a
美食星球,P2p://generationnexxxt.com:19806/1baaeb6967434fee9bf4412904e573b0
亚洲美食频道,P2p://generationnexxxt.com:19806/5b787bd078c84a3caa09c3665c66dc50
亚洲旅游台,P2p://generationnexxxt.com:19806/259c24cb79ce4b5db1fb1e1b894c517e
EYE TV旅游台,P2p://generationnexxxt.com:19806/2d426994acef44deb401aa8a4cd5a92e
好消息2台,P2p://generationnexxxt.com:19806/2b9f20946a6147dfba8f92373fbafee5
三立综合台,P2p://generationnexxxt.com:19806/792a7263dd7b4c7484512d07f3c21083
靖天资讯台,P2p://generationnexxxt.com:19806/5c9d432112fd4d4e92263a34415293fa
靖天综合台,P2p://generationnexxxt.com:19806/ed2e3f294dcc40c1b72aba372fbed64d
靖天育乐台,P2p://generationnexxxt.com:19806/d67fd6c2e7c44e17b9e86d9073f2930e
中视经典台,P2p://generationnexxxt.com:19806/8b9e15ff15474ccbbc2780c1484e50c9
中视菁采台,P2p://generationnexxxt.com:19806/ae5e01a7bc294327b88f65aa5d38217c
TVBS精采台,P2p://generationnexxxt.com:19806/2089afbec2474359add275658522922f
壹电视综合,P2p://generationnexxxt.com:19806/617d6cf150574cb485ee07aea57262fd
纬来精采,P2p://generationnexxxt.com:19806/1db14fe8aad841b4b28eca2b136e7206
ETtoday综合台,P2p://generationnexxxt.com:19806/8e1b32241c9d4d079a2df7dc99adb312
民视第一台,P2p://generationnexxxt.com:19806/b97979cec8d74feebc370f3470cc06c6
民视台湾台,P2p://generationnexxxt.com:19806/192bd12842624eb39e2f6b86eeacdca8
Nice TV靖天欢乐台,P2p://generationnexxxt.com:19806/439163cf3469473b8ffd582b687991be
八大优频道,P2p://generationnexxxt.com:19806/7abaa68442ce4ed7ad7c9772fb46eda9
三立戏剧台,P2p://generationnexxxt.com:19806/7a5b874b630d457bb5997a2fe4690550
龙华戏剧,P2p://generationnexxxt.com:19806/5d4f0bd2b18b4a588a0ca733569b18dd
靖天戏剧台,P2p://generationnexxxt.com:19806/1282202787324223b35e3c84d9e673c6
靖洋戏剧台,P2p://generationnexxxt.com:19806/84a559f1b4884854be933d5d4fc0d4a6
靖天日本台,P2p://generationnexxxt.com:19806/c88dcc9ddf6747b991fc1a0db939147d
i-Fun动漫台,P2p://generationnexxxt.com:19806/91a0e3fa1a714dd7b7cf55343052cd4f
韩国娱乐台,P2p://generationnexxxt.com:19806/80d680dc15ec44bea9c3a3160ecdcb14
达文西频道,P2p://generationnexxxt.com:19806/65939a080006919098d4bd6914a733d2
ROCK Extreme,P2p://generationnexxxt.com:19806/fc56480dab3541a6a99d66c3d2048526
中视新闻台,P2p://generationnexxxt.com:19806/cb5965a89e434df7aeb66b2364116ae4
寰宇新闻台,P2p://generationnexxxt.com:19806/a265fb55774a4554bc2db19b16f53be6
华视新闻,P2p://generationnexxxt.com:19806/ebe8db2daafa47768f37bcae17bfe299
NHK新闻资讯台,P2p://generationnexxxt.com:19806/c2da55d84a72418c8f1876c25ec97a1d
美亚电影台HD,P2p://generationnexxxt.com:19806/a850e570b868424c94319a2652ca7c62
龙华电影,P2p://generationnexxxt.com:19806/1df6f5f0993a46faa17f676518654709
Smart知识台,P2p://generationnexxxt.com:19806/65939c760002de7398de3a2e3f1b051b
靖天映画,P2p://generationnexxxt.com:19806/b723859f3ed94e5ba712148b209eefd0
靖天电影台,P2p://generationnexxxt.com:19806/d8c581e0e1a24823a3d2110e3584ef8b
WARNER TV,P2p://generationnexxxt.com:19806/cd2062a6c5a94d548f3516d96e23deec
公视台语台,P2p://generationnexxxt.com:19806/6593a0f40009baf898efc82314242462
AMC最爱电影,P2p://generationnexxxt.com:19806/24ce0147e36a438eab843a3168cea3bc
HBO Family,P2p://generationnexxxt.com:19806/8a0208ebdfa04b5eab112f0c8b01719c
CatchPlay电影台,P2p://generationnexxxt.com:19806/2dccaec60f0e418d82d2d0bb09f0c4a8
CinemaWorld,P2p://generationnexxxt.com:19806/e262f40881b2461f9a270b4d9d0b54c3
壹电视电影台,P2p://generationnexxxt.com:19806/1be1329b6d124745a87a16de445d2352
采昌影剧台,P2p://generationnexxxt.com:19806/a0d691053f9b4876ab2b509a62296911
佛卫慈悲台,P2p://generationnexxxt.com:19806/be70c8b5b35c4551b5c7d3c905234e69
TechStorm,P2p://generationnexxxt.com:19806/994876c6aadc4234ba73441f18d36602
EYE TV戏剧台,P2p://generationnexxxt.com:19806/2831986ed4b448c9b626788fbd3f2f89
台视新闻台,P2p://generationnexxxt.com:19806/9817b59742464113bd5656fcc7dced84
寰宇新闻台湾台,P2p://generationnexxxt.com:19806/65b21a80000977cd0ffaa9e72e6218af
台视财经台,P2p://generationnexxxt.com:19806/e01d7738e33e456a812f7cefbf27b29a
纬来日本,P2p://generationnexxxt.com:19806/5f9d37ba1fc04a04aaec6979908294a2
民视(备),P2p://generationnexxxt.com:19806/8d864649cfc54b518b3d137d67583155
三立台湾台(备),P2p://generationnexxxt.com:19806/7554a57ea53f4c10ae4e219ac2d374c4
影迷数位电影台,P2p://generationnexxxt.com:19806/bc069c037478448a9e41dbc3e1d5d0f6
爱尔达体育1台,P2p://generationnexxxt.com:19806/68e521d35c0247ddbc5073dee98245a3
爱尔达体育3台,P2p://generationnexxxt.com:19806/3ebc6b89559c44dca30c4c259a5646b9
台视(备),P2p://generationnexxxt.com:19806/3c20d4387ec845149b2ded5f28805f18
爱尔达体育4台,P2p://generationnexxxt.com:19806/df4f198dbe6347e1a084c79d208f227d
中视(备),P2p://generationnexxxt.com:19806/c4ede9c3d1a84d0b9afe57622abcb9e7
华视(备),P2p://generationnexxxt.com:19806/177390ae66634acca9be01242a769660
东森新闻台(备),P2p://generationnexxxt.com:19806/35983e2efd5c44bf84bfb2977bbbc96d
镜新闻,P2p://generationnexxxt.com:19806/668a0abb880a496d8f57fad2f580566b
MTV,P2p://generationnexxxt.com:19806/eb5ba5262e2e4779a1418c78d14ad1e5
港台电视31,P2p://generationnexxxt.com:19806/e4b56cb972e940ee8be694602294d242
港台电视32,P2p://generationnexxxt.com:19806/9c0a161f9c59476584fe4d8effc125b6
HOY TV,P2p://generationnexxxt.com:19806/10c18372b612479086c1f259245543ff
﻿翡翠台(备),P2p://147.135.39.171:9906/65a4e8350007683646f034780a032936
J2,P2p://generationnexxxt.com:19806/6a623cf5c0bc4c96b8fd45a47af4a872
无线新闻台(备),P2p://147.135.39.171:9906/65af205400009f3c6edb7a235cfa4c88
无线新闻台,P2p://147.135.39.171:9906/65ab4a55000e0bf85fdf91767a57713b
无线财经体育资讯台,P2p://generationnexxxt.com:19806/65b212f60006eae40fdd362b7ad67084
ViuTVsix,P2p://generationnexxxt.com:19806/ba99e7a39d9c4e74bacc5de14f58dcf6
ViuTV,P2p://generationnexxxt.com:19806/976916e8baee45a89d5e023224f7ab2b
凤凰中文台,P2p://generationnexxxt.com:19806/64e1ab2a000417167359b3ca0417008f
凤凰资讯台,P2p://generationnexxxt.com:19806/6684e9f6606f49fba9b6de846dbdcb64
凤凰香港台,P2p://generationnexxxt.com:19806/8e396c3ec52f4eee9e5b7868042b1bf2
TVB星河(粤),P2p://generationnexxxt.com:19806/0c08d9d705a747908c23ba652726d777
澳门-MACAU,P2p://generationnexxxt.com:19806/f9ba8df6f9ed45789e882211735e6414
澳门莲花,P2p://generationnexxxt.com:19806/4c56fbe4e68541a9a759fa269574f98b
now新闻台,P2p://generationnexxxt.com:19806/d7a5bbf5664945cc8589b36b8434d68d
HKC 18,P2p://generationnexxxt.com:19806/140377dc9e0848678d614d451d69af9e
戏曲台,P2p://generationnexxxt.com:19806/4c3b3c3a6c8849c3aa0fc9938859e134
TVB娱乐新闻台,P2p://generationnexxxt.com:19806/46bb3afe133d4cd8ac4b195c7f5f428c
翡翠台,P2p://147.135.39.171:9906/659ad8a2000d34621fa351dc7e476ef7
千禧经典台,P2p://generationnexxxt.com:19806/1a5b04c67ece47bb87aa482e2c73138a
Thrill,P2p://generationnexxxt.com:19806/1c3c73215afd42558101c3ee65737202
明珠台,P2p://generationnexxxt.com:19806/9993262cc067418a983f0c7ec18adef9
香港国际财经台,P2p://generationnexxxt.com:19806/6aa47af091b54d618d1513b1bc23b0b9
18台,P2p://generationnexxxt.com:19806/8bf8f53c61944785b13817297101af20
now财经台,P2p://generationnexxxt.com:19806/88f95058c046453a973e2540701ccb4e
美亚电影台(粤语),P2p://generationnexxxt.com:19806/ee16565eb5fe46be8d22cbbde1fa9fae
Hands Up,P2p://generationnexxxt.com:19806/7a79a82b627a417f897895b4adf874aa
粤语片台,P2p://generationnexxxt.com:19806/3a44c9c92439443494b8ecff6fdb2336
亚洲剧台,P2p://generationnexxxt.com:19806/ee081a662356489d8b2170952ec91d24
功夫台,P2p://generationnexxxt.com:19806/ef6373344abf4bedae4d49ac953c1742
HOY资讯台,P2p://generationnexxxt.com:19806/eb5a565eb80d40509f0a248018dfd337
黄金翡翠台,P2p://generationnexxxt.com:19806/864714d6ebe847edaa948e9104107f12
天映频道,P2p://generationnexxxt.com:19806/f7581adcfa1e4eaa88b4d1206f3abe61
天映经典,P2p://generationnexxxt.com:19806/3ac31fa9f30145b68f8469b00d91b200
tvN Movies HD,P2p://generationnexxxt.com:19806/c6e40b3dec3344909fc0ca9378a7f4c7
私人影院,P2p://generationnexxxt.com:19806/3cfadd5e9af14d6db652b3c23acd7a7d
BOO,P2p://generationnexxxt.com:19806/72791d5b2d0847bdbd28aaee41af5537
HITS Movies,P2p://generationnexxxt.com:19806/72b44f288c8c4c5baa031ec11d9e0e35
CHC动作电影,P2p://generationnexxxt.com:19806/1b4ebad47ed94c6291646a4a5d1ff3b6
CHC高清电影,P2p://generationnexxxt.com:19806/02385419696a411db959037c2190cf11
CHC家庭影院,P2p://generationnexxxt.com:19806/28fb3856055c452db8f17441c99f21cf
国家地理频道,p2p://generationnexxxt.com:19806/e3996941de18491dbea8f17468ab6f2d
CINEMAX,P2p://generationnexxxt.com:19806/fd7fd316ff5f4ae0a79d274a86483a4f

🇨🇳 ww新闻频道,#genre#
TVBS HD,https://fm1077.serv00.net/litv.php?id=4gtv-4gtv073
TVBS新闻台,https://fm1077.serv00.net/litv.php?id=4gtv-4gtv072
中天新闻,https://fm1077.serv00.net/litv.php?id=4gtv-4gtv009
中天亚洲台,https://fm1077.serv00.net/litv.php?id=4gtv-4gtv109
台视新闻,https://fm1077.serv00.net/litv.php?id=4gtv-4gtv051
华视新闻,https://fm1077.serv00.net/litv.php?id=4gtv-4gtv052
台视财经,https://fm1077.serv00.net/litv.php?id=4gtv-4gtv056
中视新闻,https://fm1077.serv00.net/litv.php?id=4gtv-4gtv074
非凡新闻,https://fm1077.serv00.net/litv.php?id=4gtv-4gtv010
镜新闻,https://fm1077.serv00.net/litv.php?id=4gtv-4gtv075
东森新闻,https://fm1077.serv00.net/litv.php?id=4gtv-4gtv152
东森财经新闻,https://fm1077.serv00.net/litv.php?id=4gtv-4gtv153
半岛新闻,https://fm1077.serv00.net/litv.php?id=litv-ftv10
民视新闻台,https://fm1077.serv00.net/litv.php?id=litv-ftv13
民视台湾台,https://fm1077.serv00.net/litv.php?id=4gtv-4gtv001
寰宇新闻台,https://fm1077.serv00.net/litv.php?id=litv-longturn14
寰宇新闻台湾台,https://fm1077.serv00.net/litv.php?id=litv-longturn15
台视,https://fm1077.serv00.net/litv.php?id=4gtv-4gtv066
民视,https://fm1077.serv00.net/litv.php?id=4gtv-4gtv002
民视,https://fm1077.serv00.net/litv.php?id=4gtv-4gtv155
中视,https://fm1077.serv00.net/litv.php?id=4gtv-4gtv040
华视,https://fm1077.serv00.net/litv.php?id=4gtv-4gtv041
民视台湾台,https://fm1077.serv00.net/litv.php?id=4gtv-4gtv156

🇨🇳 ww影视频道,#genre#
影迷數位電影台,https://fm1077.serv00.net/litv.php?id=4gtv-4gtv011
AMC电影台,https://fm1077.serv00.net/litv.php?id=4gtv-4gtv017
CATCHPLAY电影台,https://fm1077.serv00.net/litv.php?id=4gtv-4gtv076
靖天电影台,https://fm1077.serv00.net/litv.php?id=4gtv-4gtv061
龙华电影,https://fm1077.serv00.net/litv.php?id=litv-longturn03
采昌影剧,https://fm1077.serv00.net/litv.php?id=4gtv-4gtv049
民视影剧,https://fm1077.serv00.net/litv.php?id=litv-ftv09
龙华经典,https://fm1077.serv00.net/litv.php?id=litv-longturn21
中视经典,https://fm1077.serv00.net/litv.php?id=4gtv-4gtv080
台湾戏剧台,https://fm1077.serv00.net/litv.php?id=litv-longturn22
靖洋戏剧台,https://fm1077.serv00.net/litv.php?id=4gtv-4gtv045
靖天戏剧台,https://fm1077.serv00.net/litv.php?id=4gtv-4gtv058
公视戏剧,https://fm1077.serv00.net/litv.php?id=4gtv-4gtv042
龙华戏剧,https://fm1077.serv00.net/litv.php?id=litv-longturn18

🇨🇳 ww体育频道,#genre#
智林体育台,https://fm1077.serv00.net/litv.php?id=4gtv-4gtv101
时尚运动X,https://fm1077.serv00.net/litv.php?id=4gtv-4gtv014
靖天育乐台,https://fm1077.serv00.net/litv.php?id=4gtv-4gtv062
博斯魅力,https://fm1077.serv00.net/litv.php?id=litv-longturn04
博斯高球1,https://fm1077.serv00.net/litv.php?id=litv-longturn05
博斯高球2,https://fm1077.serv00.net/litv.php?id=litv-longturn06
博斯运动1,https://fm1077.serv00.net/litv.php?id=litv-longturn07
博斯运动2,https://fm1077.serv00.net/litv.php?id=litv-longturn08
博斯网球,https://fm1077.serv00.net/litv.php?id=litv-longturn09
博斯无限,https://fm1077.serv00.net/litv.php?id=litv-longturn10
博斯无限2,https://fm1077.serv00.net/litv.php?id=litv-longturn13
TRACE SPORTS STARS,https://fm1077.serv00.net/litv.php?id=4gtv-4gtv077

🇨🇳 ww综艺频道,#genre#
視納華仁紀實頻道,https://fm1077.serv00.net/litv.php?id=4gtv-4gtv013
中视菁采,https://fm1077.serv00.net/litv.php?id=4gtv-4gtv064
